#LFN              Site
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/123E1C7E-BE86-E211-B980-003048D47A16.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/123E1C7E-BE86-E211-B980-003048D47A16.root T1_US_FNAL
/store/user/appelte1/HIMinBiasUPC/pixelTrackReco_2011PbPbMinBiasAndUCC_v1/8419974ae222f75edc8619f56eef1e4d/pixeltrackreco_414/A868E6ED-04AE-E311-8F05-FA163E453EA9.root T2_US_Vanderbilt
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/7488924F-45E8-E211-A5E4-0023AEFDEE6C.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/46CCAD55-2185-E211-8B15-00304866C51E.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/46CCAD55-2185-E211-8B15-00304866C51E.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/3AB1DA05-26E8-E211-9BEE-008CFA0A57E8.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/1EE335B0-5782-E211-96F7-001E67397AE4.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/1EE335B0-5782-E211-96F7-001E67397AE4.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/20000/487CC988-FF2C-E311-989E-003048F2A96C.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/20000/487CC988-FF2C-E311-989E-003048F2A96C.root T2_US_Vanderbilt
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/20000/24810161-FF2C-E311-BA09-782BCB3BC981.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/20000/24810161-FF2C-E311-BA09-782BCB3BC981.root T2_US_Vanderbilt
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/0009DEC7-6E85-E211-99BC-0025902008F0.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/0009DEC7-6E85-E211-99BC-0025902008F0.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/541A647F-18E8-E211-B675-0023AEFDEAA8.root T2_US_Florida
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/5008C437-48E8-E211-893D-0023AEFDE834.root T2_US_Florida
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/ECF8F143-4AE8-E211-BF90-0023AEFDEB90.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30000/7A7A96F0-8281-E211-B469-0025902008A4.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30000/7A7A96F0-8281-E211-B469-0025902008A4.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/B85744D8-6E85-E211-AAEB-001E673975F8.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/B85744D8-6E85-E211-AAEB-001E673975F8.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/CE9FA1B7-34E8-E211-8CFC-00266CF3DE70.root T2_US_Florida
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/00000/D4C8A97D-D61F-E411-8FB1-003048FFD760.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/EA4F48F1-1EE8-E211-AC6A-0023AEFDEC44.root T2_US_Florida
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10000/608ACF1D-212C-E311-86B9-003048F3169E.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10000/608ACF1D-212C-E311-86B9-003048F3169E.root T2_US_Vanderbilt
/store/data/Run2012D/DoubleElectron/AOD/PromptReco-v1/000/208/390/0A702612-583E-E211-AA9C-003048D37580.root T2_US_UCSD
/store/data/Run2012D/DoubleElectron/AOD/PromptReco-v1/000/208/390/0A702612-583E-E211-AA9C-003048D37580.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/6EBBC5BB-32E8-E211-986B-0023AEFDEEC0.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/C2DA2023-3187-E211-A5E2-001E67396E0A.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/C2DA2023-3187-E211-A5E2-001E67396E0A.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/B44FF330-B584-E211-AFA0-002590200874.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/B44FF330-B584-E211-AFA0-002590200874.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00002/26477967-1329-E211-9630-008CFA001F1C.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/000A0C04-9B84-E211-ADD8-002590200934.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/000A0C04-9B84-E211-ADD8-002590200934.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/FE8B3593-FB86-E211-8AB0-003048D462AE.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/FE8B3593-FB86-E211-8AB0-003048D462AE.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/64BAA748-A882-E211-9408-003048674024.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/64BAA748-A882-E211-9408-003048674024.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/1A7613A2-2984-E211-826D-003048D45F2E.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/1A7613A2-2984-E211-826D-003048D45F2E.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/7E1C3110-4686-E211-B088-001E673984FD.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/7E1C3110-4686-E211-B088-001E673984FD.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/78FE8AEC-5082-E211-91B2-001E67398043.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/78FE8AEC-5082-E211-91B2-001E67398043.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/B4DC8EF5-45E8-E211-B30A-0023AEFDEBE0.root T2_US_Florida
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/8C60511B-2FE8-E211-A7A2-0023AEFDF098.root T2_US_Florida
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00000/2CC20FD2-EB19-E211-832F-848F69FD483E.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/76640003-3685-E211-AB1F-003048D477A0.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/76640003-3685-E211-AB1F-003048D477A0.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/8C677980-45E8-E211-B6B8-0023AEFDE9DC.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30005/B24059F5-D487-E211-9743-0025902008A4.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30005/B24059F5-D487-E211-9743-0025902008A4.root T1_US_FNAL
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/00000/08D40636-FF1F-E411-8575-0025905A613C.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/3A47981E-41E8-E211-8BC4-0023AEFDEC8C.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/F8E112D2-C384-E211-A54B-003048D45F96.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/F8E112D2-C384-E211-A54B-003048D45F96.root T1_US_FNAL
/store/mc/Summer12_DR53X/QCD_Pt-170to300_TuneZ2star_8TeV_pythia6/AODSIM/PU_S10_START53_V7A-v2/00000/0C7D63A3-AF0E-E211-ADD1-001A92971B8A.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/167BC99A-3226-E211-B778-0024E8767D38.root T2_US_UCSD
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00003/E6EAA899-E829-E211-B3F0-00266CF9BE0C.root T2_US_UCSD
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/AC1A514E-31E8-E211-8A4D-0023AEFDE8DC.root T2_US_Florida
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/5E60C5BB-3227-E211-8748-00266CFAE69C.root T2_US_UCSD
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/3435ED7E-30E8-E211-B3F8-008CFA0A57E8.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30005/B43D0290-C487-E211-8B23-0025B3E05C32.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30005/B43D0290-C487-E211-8B23-0025B3E05C32.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10000/9C9491FA-F02B-E311-8694-003048F2B0AA.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10000/9C9491FA-F02B-E311-8694-003048F2B0AA.root T2_US_Vanderbilt
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10001/D89A7D35-642C-E311-830D-003048F236BC.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10001/D89A7D35-642C-E311-830D-003048F236BC.root T2_US_Vanderbilt
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/BC3B297A-2682-E211-B148-002590200B48.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/BC3B297A-2682-E211-B148-002590200B48.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/5657329B-17E8-E211-A067-0023AEFDEAA8.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/5A6D9E4A-5282-E211-912C-001E67398043.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/5A6D9E4A-5282-E211-912C-001E67398043.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/82BC5B85-2883-E211-B2FE-001E67397B11.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/82BC5B85-2883-E211-B2FE-001E67397B11.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/26FB58BE-5D85-E211-BD04-003048D476C8.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/26FB58BE-5D85-E211-BD04-003048D476C8.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/AA38459F-2AE8-E211-88E0-0023AEFDEE9C.root T2_US_Florida
/store/data/Run2012B/SingleElectron/AOD/22Jan2013-v1/20001/F410C923-A67E-E211-94FD-003048F1CA20.root T2_US_Wisconsin
/store/data/Run2012B/SingleElectron/AOD/22Jan2013-v1/20001/F410C923-A67E-E211-94FD-003048F1CA20.root T1_US_FNAL
/store/data/Run2012B/SingleElectron/AOD/22Jan2013-v1/20001/F410C923-A67E-E211-94FD-003048F1CA20.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/1E64DA41-6685-E211-A070-001E67397391.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/1E64DA41-6685-E211-A070-001E67397391.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/16DE1168-AA85-E211-94FF-001E67398C05.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/16DE1168-AA85-E211-94FF-001E67398C05.root T1_US_FNAL
/store/data/Run2012D/DoubleElectron/AOD/PromptReco-v1/000/208/429/82DD2020-143F-E211-B836-BCAEC5329727.root T2_US_UCSD
/store/data/Run2012D/DoubleElectron/AOD/PromptReco-v1/000/208/429/82DD2020-143F-E211-B836-BCAEC5329727.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/72F5583D-1B85-E211-941D-001E6739722E.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/72F5583D-1B85-E211-941D-001E6739722E.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/58912BAE-9685-E211-954A-001E67398BE7.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/58912BAE-9685-E211-954A-001E67398BE7.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/B68DBE5A-2085-E211-B3AF-001E673968BA.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/B68DBE5A-2085-E211-B3AF-001E673968BA.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10000/64025914-EE2B-E311-920C-00A0D1E952CC.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10000/64025914-EE2B-E311-920C-00A0D1E952CC.root T2_US_Vanderbilt
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/F8A762B2-D685-E211-9456-003048D476BA.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/F8A762B2-D685-E211-9456-003048D476BA.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/F0E39D8B-7C83-E211-866E-002590200810.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/F0E39D8B-7C83-E211-866E-002590200810.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/5A83AD0A-2683-E211-9F1B-002590200B7C.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/5A83AD0A-2683-E211-9F1B-002590200B7C.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/D63E8344-33E8-E211-9D41-0023AEFDEEEC.root T2_US_Florida
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/20000/9687B7C4-FE2C-E311-B989-842B2B6F550A.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/20000/9687B7C4-FE2C-E311-B989-842B2B6F550A.root T2_US_Vanderbilt
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/566C2FA4-47E8-E211-9AD9-0023AEFDEB8C.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/380B120F-5382-E211-BD9B-001E67397D91.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/380B120F-5382-E211-BD9B-001E67397D91.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/8E48DD03-2A85-E211-A735-0025B3E05E0A.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/8E48DD03-2A85-E211-A735-0025B3E05E0A.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/E8576F46-33E8-E211-B8BF-0023AEFDECDC.root T2_US_Florida
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/20001/54CD6DFF-FF2C-E311-A092-782BCB34281E.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/20001/54CD6DFF-FF2C-E311-A092-782BCB34281E.root T2_US_Vanderbilt
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00003/508490BE-E729-E211-ADB7-00266CFAE318.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/3CC1EA49-2682-E211-BC8E-001E6739689C.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/3CC1EA49-2682-E211-BC8E-001E6739689C.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/903A0029-2A85-E211-8349-002590200B08.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/903A0029-2A85-E211-8349-002590200B08.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/64265532-ED1C-E211-A1D4-848F69FD294F.root T2_US_UCSD
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/00000/80C3F04A-DF1F-E411-B851-00261894390C.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30005/46861319-B987-E211-8C9D-0025B31E3CC0.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30005/46861319-B987-E211-8C9D-0025B31E3CC0.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10000/605118C0-EC2B-E311-AF00-00A0D1E953B8.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10000/605118C0-EC2B-E311-AF00-00A0D1E953B8.root T2_US_Vanderbilt
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/1CE3F822-27E8-E211-9632-00266CF3DF00.root T2_US_Florida
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/EA858B60-31E8-E211-9A11-0023AEFDEBE0.root T2_US_Florida
/store/mc/Summer12_DR53X/QCD_Pt-170to300_TuneZ2star_8TeV_pythia6/AODSIM/PU_S10_START53_V7A-v2/00000/E012D4E9-980E-E211-972F-002618943860.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00003/B8E8D29D-F429-E211-95DF-848F69FD4667.root T2_US_UCSD
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/30000/64888716-D41F-E411-A32F-002618943973.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/F2C6F729-26E8-E211-8982-008CFA0A57E8.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/0213D4F9-A682-E211-BB00-D8D385FF17DC.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/0213D4F9-A682-E211-BB00-D8D385FF17DC.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/3ABE092C-E585-E211-AA39-001E67396EAA.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/3ABE092C-E585-E211-AA39-001E67396EAA.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/38BEFA51-C284-E211-A020-003048D46052.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/38BEFA51-C284-E211-A020-003048D46052.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/EEC8EF57-1085-E211-973C-003048D46036.root T2_US_Florida
