# Site          StartTime     WallTime     CPUtime         Files   PercRead
T2_US_Purdue 1411318657 43810 1339 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/52D04A96-3227-E211-9096-00266CF9B59C.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/EA779CB9-3227-E211-BD98-008CFA002BB0.root 100
T2_US_Caltech 1411318669 36382 11 /store/results/B2G/SingleMu/StoreResults-V2-Run2012C-22Jan2013-v1_TLBSM_53x_v3-db7dd8e58134469d4e102fe8d5e205b6/SingleMu/USER/StoreResults-V2-Run2012C-22Jan2013-v1_TLBSM_53x_v3-db7dd8e58134469d4e102fe8d5e205b6/0000/082AD09D-78D0-E211-B1BD-0030486792A8.root,/store/results/B2G/SingleMu/StoreResults-V2-Run2012C-22Jan2013-v1_TLBSM_53x_v3-db7dd8e58134469d4e102fe8d5e205b6/SingleMu/USER/StoreResults-V2-Run2012C-22Jan2013-v1_TLBSM_53x_v3-db7dd8e58134469d4e102fe8d5e205b6/0000/E8F8EB85-39D0-E211-A17B-002590593878.root,/store/results/B2G/SingleMu/StoreResults-V2-Run2012C-22Jan2013-v1_TLBSM_53x_v3-db7dd8e58134469d4e102fe8d5e205b6/SingleMu/USER/StoreResults-V2-Run2012C-22Jan2013-v1_TLBSM_53x_v3-db7dd8e58134469d4e102fe8d5e205b6/0001/68BF4F3B-57D0-E211-A318-003048678DA2.root,/store/results/B2G/SingleMu/StoreResults-V2-Run2012C-22Jan2013-v1_TLBSM_53x_v3-db7dd8e58134469d4e102fe8d5e205b6/SingleMu/USER/StoreResults-V2-Run2012C-22Jan2013-v1_TLBSM_53x_v3-db7dd8e58134469d4e102fe8d5e205b6/0000/2ED2A341-33D0-E211-A501-0026189438D7.root,/store/results/B2G/SingleMu/StoreResults-V2-Run2012C-22Jan2013-v1_TLBSM_53x_v3-db7dd8e58134469d4e102fe8d5e205b6/SingleMu/USER/StoreResults-V2-Run2012C-22Jan2013-v1_TLBSM_53x_v3-db7dd8e58134469d4e102fe8d5e205b6/0000/62BC9473-4CD0-E211-B4CA-003048FFD7BE.root,/store/results/B2G/SingleMu/StoreResults-V2-Run2012C-22Jan2013-v1_TLBSM_53x_v3-db7dd8e58134469d4e102fe8d5e205b6/SingleMu/USER/StoreResults-V2-Run2012C-22Jan2013-v1_TLBSM_53x_v3-db7dd8e58134469d4e102fe8d5e205b6/0000/9C7B4F6B-37D0-E211-8F5A-0025905964BE.root 100
T2_US_Caltech 1411318670 24450 19633 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/E0ED6C5D-EE1C-E211-8F22-00A0D1EE8D6C.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/08CA066F-EE1C-E211-95D2-00266CF27170.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/6E17F0AA-ED1C-E211-ADF4-0026B94D1B3D.root 100
T2_US_MIT 1411318670 32888 13 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/EC338C5C-3227-E211-A716-848F69FD299D.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/40599561-3227-E211-9F83-008CFA002490.root 100
T2_US_Caltech 1411318674 36445 14 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/1E830C64-ED1C-E211-808D-008CFA002FF4.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/7CED4571-ED1C-E211-9814-848F69FD289B.root 100
T2_US_Caltech 1411318675 43530 5379 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/645C22FC-ED1C-E211-8E7E-00A0D1EE8E60.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/2AFA360B-EE1C-E211-9AFC-848F69FD2A27.root 100
T2_US_UCSD 1411318677 22907 21780 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/6070AA79-E21C-E211-BE8B-008CFA002434.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/C8B2AAD3-E21C-E211-A664-00266CFADF54.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/A20C2AD6-E11C-E211-A99C-00A0D1EC3950.root 100
T2_US_Nebraska 1411318679 62105 16 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/7CED4571-ED1C-E211-9814-848F69FD289B.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/66BEB19A-ED1C-E211-825C-0024E87699A6.root 100
T2_US_Nebraska 1411318681 57293 16917 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/BC82DB7E-ED1C-E211-BF7C-0024E8767D04.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/443CC119-EF1C-E211-85EE-00A0D1EE9274.root 100
T2_US_Caltech 1411318682 68035 30893 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/EE247595-7326-E211-BAC4-008CFA0027B4.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/8C5A20EE-7326-E211-B273-00A0D1EEF364.root 100
T2_US_Nebraska 1411318685 36720 16 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/AC44C300-1D1D-E211-ADC1-00266CF9B828.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/1A5AAB8F-1D1D-E211-B5AA-00266CF25DF8.root 100
T2_US_Nebraska 1411318686 39405 17 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/BC82DB7E-ED1C-E211-BF7C-0024E8767D04.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/7631AF45-1C1D-E211-9796-00A0D1EEF69C.root 100
T2_US_Wisconsin 1411318687 37346 4859 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/EE5F961A-231D-E211-AFA8-00266CF9C244.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/E2700CC1-1A1D-E211-84C7-848F69FD2A27.root 100
T2_US_Wisconsin 1411318688 31139 29654 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/1A5AAB8F-1D1D-E211-B5AA-00266CF25DF8.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/6AD75853-201D-E211-A424-00266CF9B878.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/36AA53E1-201D-E211-8F8E-848F69FD2925.root 100
T2_US_Nebraska 1411318694 28766 17 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/E41AFC9B-B826-E211-891F-00A0D1EE8E64.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/14C58731-B826-E211-BBC8-0024E876998C.root 100
T2_US_Wisconsin 1411318695 34990 9407 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/2C90C0CD-E11C-E211-9B2C-008CFA0021D4.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/68FE77DF-E11C-E211-9055-848F69FD483E.root 100
T2_US_Purdue 1411318703 38862 20 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/90B6A3C0-A926-E211-809E-00266CFAE8C4.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/446DFC1A-AA26-E211-8E60-848F69FD4FB5.root 100
T2_US_Wisconsin 1411318705 30540 27460 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/300796DA-421D-E211-AC5D-00A0D1EEF204.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/A0879750-171D-E211-8856-848F69FD291C.root 100
T2_US_Wisconsin 1411318708 49409 9060 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/E4F6AA18-ED1C-E211-900F-00266CF9BCAC.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/E65AE806-ED1C-E211-9D84-00266CF9C210.root 100
T2_US_Wisconsin 1411318709 24720 21 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/F22823D0-E11C-E211-A74D-00266CF25920.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/7C949A10-2F1D-E211-A409-008CFA0008C4.root 100
T2_US_Wisconsin 1411318714 42318 2540 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/88507CC7-4B1D-E211-8A74-848F69FD299D.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/64265532-ED1C-E211-A1D4-848F69FD294F.root 100
T2_US_Wisconsin 1411318715 30222 27281 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/F0627608-191D-E211-95D9-848F69FD483E.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/300796DA-421D-E211-AC5D-00A0D1EEF204.root 100
T2_US_Wisconsin 1411318715 49536 22258 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/A0242491-EE1C-E211-A2FB-0024E8767D86.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/2A638EA2-F01C-E211-AF3A-00266CF1027C.root 100
T2_US_Caltech 1411318726 24732 19783 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/8C8158B4-8026-E211-88CA-00266CF253C4.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/4473C921-8026-E211-9B5C-00266CF2506C.root 100
T2_US_Wisconsin 1411318726 29760 28361 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/EA78C10E-EF1C-E211-B38E-848F69FD45CB.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/D4BD7403-FF1C-E211-92EE-00266CF9AE10.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/9E0A1F3B-241D-E211-A1E8-0024E876997F.root 100
T2_US_Wisconsin 1411318730 39742 23 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/E4F6AA18-ED1C-E211-900F-00266CF9BCAC.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/64265532-ED1C-E211-A1D4-848F69FD294F.root 100
T2_US_Caltech 1411318730 59437 20080 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/6616065C-3F26-E211-A76C-848F69FD4598.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/02CF0894-AF26-E211-A3FF-00266CF9B884.root 100
T2_US_Caltech 1411318731 50569 9832 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/C2923F2C-4426-E211-9D09-848F69FD25BC.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/DC1129E1-4326-E211-A176-848F69FD45CB.root 100
T2_US_Caltech 1411318733 34173 18 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/2A2DDE53-B726-E211-AC02-00266CF9B254.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/2CB04666-B726-E211-BD02-008CFA008768.root 100
T2_US_Nebraska 1411318734 39745 19 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/70044633-6C26-E211-A2A3-0026B94E2831.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/FEAF1B70-6B26-E211-A090-0024E87699E7.root 100
T2_US_UCSD 1411318735 32519 29518 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/6AB8CC11-AE26-E211-844F-00266CF9C22C.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/7491AAA5-AE26-E211-B3EC-848F69FD28C8.root 100
T2_US_Nebraska 1411318738 27471 22 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/34190682-3926-E211-A2DB-00A0D1EE8E08.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/E62C2F43-3926-E211-B7E4-848F69FD4DCC.root 100
T2_US_Nebraska 1411318738 34929 14 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/284CADB1-3B26-E211-9D7A-0024E876997F.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/C61F38AF-3C26-E211-801C-0024E86E8D3F.root 100
T2_US_Caltech 1411318740 48883 8938 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/E67171A1-6C26-E211-A377-00266CFAE368.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/70044633-6C26-E211-A2A3-0026B94E2831.root 100
T2_US_Nebraska 1411318741 37974 17 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/C2AA4B6F-A526-E211-88DA-00A0D1EE95AC.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/AA113D46-5726-E211-95A0-00266CF9B2D4.root 100
T2_US_Nebraska 1411318742 26226 17 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/4485DF58-3526-E211-91B7-00266CF9B184.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/D254FEF4-3526-E211-8610-00266CFAE838.root 100
T2_US_Nebraska 1411318743 38513 11791 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/D254FEF4-3526-E211-8610-00266CFAE838.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/3AC9213B-3626-E211-AE79-00266CF9C22C.root 100
T2_US_Caltech 1411318743 38898 16 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/FA8AF2A7-3F26-E211-9CFE-848F69FD291C.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/02CF0894-AF26-E211-A3FF-00266CF9B884.root 100
T2_US_Wisconsin 1411318743 42757 24 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/F894E4D2-8D26-E211-AE31-00266CF9C1E0.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/9607AB3D-8D26-E211-B48B-848F69FD4565.root 100
T2_US_Nebraska 1411318750 49658 21152 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/84B2DE65-3926-E211-92D0-00A0D1EEF364.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/F84618E2-3926-E211-BF24-848F69FD4DCC.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/34190682-3926-E211-A2DB-00A0D1EE8E08.root 100
T2_US_Nebraska 1411318753 27421 16 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/FA5FE588-3226-E211-81F3-00266CFAE844.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/C2AA4B6F-A526-E211-88DA-00A0D1EE95AC.root 100
T2_US_Wisconsin 1411318754 28356 26709 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/8AC78D40-4E26-E211-A769-00266CFAE9C8.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/5A6E5A99-4D26-E211-81D1-0024E8767D93.root 100
T2_US_Nebraska 1411318755 41147 13159 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/FA5FE588-3226-E211-81F3-00266CFAE844.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/167BC99A-3226-E211-B778-0024E8767D38.root 100
T2_US_Nebraska 1411318755 49525 14283 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/C61F38AF-3C26-E211-801C-0024E86E8D3F.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/26B9A9F3-3C26-E211-BBC2-0024E876997F.root 100
T2_US_Wisconsin 1411318757 39119 24 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/C4621548-6726-E211-9D36-0024E8768D00.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/92CC1943-6726-E211-882F-00A0D1EEF22C.root 100
T2_US_Wisconsin 1411318757 63404 28125 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/14C58731-B826-E211-BBC8-0024E876998C.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/2A2DDE53-B726-E211-AC02-00266CF9B254.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/9A4432D7-B726-E211-B531-00266CF25920.root 100
T2_US_Purdue 1411318758 37956 20 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/9AB37930-AD26-E211-92F9-848F69FD4553.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/6AB8CC11-AE26-E211-844F-00266CF9C22C.root 100
T2_US_Wisconsin 1411318759 39134 873 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/A2B52DA9-7626-E211-86EF-00266CF9AF00.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/DEA12650-7726-E211-A39C-00266CFAE304.root 100
T2_US_Wisconsin 1411318759 59870 19862 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/427810EA-3027-E211-A34E-00266CF9B404.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/6473ECEB-3027-E211-B497-0024E8769B87.root 100
T2_US_Nebraska 1411318761 37333 7936 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/E41AFC9B-B826-E211-891F-00A0D1EE8E64.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/A6FD271D-AD26-E211-B023-00266CF252D4.root 100
T2_US_Wisconsin 1411318763 38250 23 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/389B52C3-7526-E211-9D1F-008CFA0020D4.root 100
T2_US_Caltech 1411318765 48095 17894 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/64077860-8926-E211-BF88-0024E86E8D66.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/B250AAB9-8926-E211-BE83-848F69FD2823.root 100
T2_US_Wisconsin 1411318766 38249 28 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/389B52C3-7526-E211-9D1F-008CFA0020D4.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/A2B52DA9-7626-E211-86EF-00266CF9AF00.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/5047C3BA-7626-E211-93ED-008CFA0020D4.root 100
T2_US_Wisconsin 1411318766 38262 23 /store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/18D89C61-7526-E211-8632-00266CF9B414.root,/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/72B2F841-6926-E211-9400-00266CF9B4C0.root 100
